symbol,date_0d,price_0d,perf_7d,perf_30d,perf_90d,perf_365d,listing_date,days_diff
MMLP.JK,2015-06-12 02:00:00,873.1654663085938,-1.71428755168394,-3.428568113265934,-2.8571412594052696,-16.5714276926729,2015-06-12,0
SIDO.JK,2013-12-18 02:00:00,347.34832763671875,-2.857139091769308,12.857147877640923,16.42857833175627,-11.428565152948845,2013-12-18,0
NICK.JK,2018-05-02 02:00:00,340.0,-51.76470588235295,-43.23529411764706,-62.05882352941177,-7.647058823529412,2018-05-02,0
FOOD.JK,2019-01-08 02:00:00,228.0,53.50877192982456,16.666666666666664,-12.280701754385964,-51.75438596491229,2019-01-08,0
FORU.JK,2002-01-17 02:00:00,220.0,115.90909090909092,102.27272727272727,184.0909090909091,50.0,2002-01-17,0
BHAT.JK,2020-04-15 02:00:00,139.0,95.68345323741008,153.23741007194243,210.79136690647485,342.44604316546764,2020-04-15,0
BSSR.JK,2012-11-08 02:00:00,1940.0,-0.5154639175257731,-1.0309278350515463,0.5154639175257731,-3.0927835051546393,2012-11-08,0
ASSA.JK,2012-11-12 02:00:00,452.1846923828125,-5.102040954059569,2.0408190811913838,-17.346935194451202,-43.87754950534474,2012-11-12,0
BALI.JK,2014-03-13 02:00:00,120.0,142.5,142.5,318.3333333333333,303.3333333333333,2014-03-13,0
JATI.JK,2023-05-08 02:00:00,135.0,54.074074074074076,7.4074074074074066,-49.629629629629626,-62.96296296296296,2023-05-08,0
NSSS.JK,2023-03-10 02:00:00,135.0,2.2222222222222223,9.62962962962963,24.444444444444443,29.629629629629626,2023-03-10,0
JAWA.JK,2011-05-30 02:00:00,495.0,-4.040404040404041,-11.11111111111111,-5.05050505050505,-31.313131313131315,2011-05-30,0
BEST.JK,2012-04-10 02:00:00,285.0,42.10526315789473,71.9298245614035,75.43859649122807,229.82456140350877,2012-04-10,0
KPAL.JK,2018-06-08 02:00:00,195.0,0.0,146.15384615384613,97.94871794871794,-7.179487179487179,2018-06-08,0
HBAT.JK,2023-08-07 02:00:00,98.0,-37.755102040816325,-43.87755102040816,-55.10204081632652,-61.224489795918366,2023-08-07,0
SWID.JK,2022-07-07 02:00:00,216.0,-29.629629629629626,-33.33333333333333,-43.51851851851852,-62.5,2022-07-07,0
SUNI.JK,2023-01-09 02:00:00,300.0,-1.3333333333333335,-1.3333333333333335,-1.3333333333333335,17.333333333333336,2023-01-09,0
TAMU.JK,2017-05-10 02:00:00,18.700000762939453,162.03207487087658,386.6309961887708,1632.6202501666123,2039.0373458847068,2017-05-10,0
BULL.JK,2011-05-23 02:00:00,1095.169189453125,3.614461860090913,-2.409641240060609,-10.24096412400606,-53.01204597694999,2011-05-23,0
ERAA.JK,2011-12-14 02:00:00,198.0,1.0101010101010102,1.0101010101010102,32.323232323232325,165.15151515151516,2011-12-14,0
GLOB.JK,2012-07-10 02:00:00,1150.0,4.3478260869565215,-4.3478260869565215,-6.956521739130435,24.347826086956523,2012-07-10,0
RAFI.JK,2022-08-05 02:00:00,170.0,12.941176470588237,45.88235294117647,-12.941176470588237,-62.35294117647059,2022-08-05,0
ARTA.JK,2002-11-05 02:00:00,132.5,-3.7735849056603774,-3.7735849056603774,0.0,45.28301886792453,2002-11-05,0
BACA.JK,2007-10-04 02:00:00,193.89578247070312,-39.51219525630995,-43.90243873647868,-48.29268221664741,-50.24390197836589,2007-10-04,0
NTBK.JK,2022-02-09 02:00:00,135.0,-20.0,-49.629629629629626,-62.22222222222222,-62.96296296296296,2022-02-09,0
KDTN.JK,2022-11-09 02:00:00,189.0,-19.047619047619047,-28.04232804232804,-28.04232804232804,-43.91534391534391,2022-11-09,0
TALF.JK,2014-01-17 02:00:00,411.0,-0.24330900243309003,-2.67639902676399,4.13625304136253,26.520681265206814,2014-01-17,0
JTPE.JK,2002-04-16 02:00:00,18.25,6.8493150684931505,5.47945205479452,-6.8493150684931505,-31.506849315068493,2002-04-16,0
ARII.JK,2011-11-08 02:00:00,1540.0,-4.545454545454546,-6.493506493506493,-5.194805194805195,-31.16883116883117,2011-11-08,0
KBRI.JK,2008-07-11 02:00:00,710.0,2.8169014084507045,-2.8169014084507045,-9.859154929577464,-1.4084507042253522,2008-07-11,0
CNMA.JK,2023-08-02 02:00:00,316.0,-4.430379746835443,-13.924050632911392,-12.025316455696203,-32.91139240506329,2023-08-02,0
BINO.JK,2021-11-25 02:00:00,167.0,-16.766467065868262,-14.97005988023952,-4.790419161676647,-20.958083832335326,2021-11-25,0
ADMF.JK,2004-03-31 02:00:00,2325.0,-6.451612903225806,21.50537634408602,4.301075268817205,1.0752688172043012,2004-03-31,0
DEPO.JK,2021-11-25 02:00:00,600.0,1.6666666666666667,-19.0,-5.833333333333333,-21.0,2021-11-25,0
BIRD.JK,2014-11-05 02:00:00,7450.0,1.006711409395973,1.342281879194631,40.939597315436245,-7.38255033557047,2014-11-05,0
JAYA.JK,2019-02-21 02:00:00,366.7649841308594,37.73148207857196,-60.18518649493204,-67.59259220737293,-81.94444571566933,2019-02-21,0
RUNS.JK,2021-09-08 02:00:00,278.0,58.992805755395686,69.7841726618705,2.158273381294964,-37.05035971223021,2021-09-08,0
BBYB.JK,2015-01-13 02:00:00,165.15182495117188,-38.46153561869248,-46.666663586916854,-52.307691952336555,-12.30768733271184,2015-01-13,0
MEDS.JK,2022-08-10 02:00:00,168.0,103.57142857142858,59.523809523809526,-5.357142857142857,-50.595238095238095,2022-08-10,0
FUJI.JK,2019-07-09 02:00:00,187.0,-33.155080213903744,-36.898395721925134,-38.50267379679144,-43.31550802139038,2019-07-09,0
COCO.JK,2019-03-20 02:00:00,336.0,138.0952380952381,169.3452380952381,173.80952380952382,148.51190476190476,2019-03-20,0
PTBA.JK,2002-12-23 02:00:00,120.0,0.0,-8.333333333333332,-12.5,41.66666666666667,2002-12-23,0
JGLE.JK,2016-06-29 02:00:00,173.0,-1.1560693641618496,-13.294797687861271,-15.606936416184972,44.50867052023121,2016-06-29,0
BJTM.JK,2012-07-12 02:00:00,440.0,-1.1363636363636365,-5.681818181818182,-14.772727272727273,-13.636363636363635,2012-07-12,0
ADMR.JK,2022-01-03 02:00:00,135.0,251.11111111111111,777.7777777777777,1655.5555555555557,1174.0740740740741,2022-01-03,0
NRCA.JK,2013-06-27 02:00:00,1270.0,-11.023622047244094,-21.25984251968504,-39.37007874015748,-38.188976377952756,2013-06-27,0
TOWR.JK,2010-03-08 02:00:00,31.399999618530273,46.496817066372635,40.127390237399915,40.127390237399915,549.6815365552178,2010-03-08,0
BABP.JK,2002-07-15 02:00:00,97.74702453613281,3.7036979220409028,-3.703705727285684,-11.111117181857052,7.407403649326587,2002-07-15,0
ASRI.JK,2007-12-18 02:00:00,178.0,12.359550561797752,26.40449438202247,-22.47191011235955,-71.91011235955057,2007-12-18,0
JKON.JK,2007-12-04 02:00:00,192.63674926757812,58.163265144469044,50.00000792101669,22.448985088052396,-18.36734855530953,2007-12-04,0
SAMF.JK,2020-03-31 02:00:00,162.0,149.3827160493827,146.9135802469136,114.81481481481481,145.679012345679,2020-03-31,0
BBMD.JK,2013-07-08 02:00:00,1560.0,2.564102564102564,6.41025641025641,7.051282051282051,-2.8846153846153846,2013-07-08,0
CCSI.JK,2019-06-18 02:00:00,205.0,-4.065038169302591,-12.195121951219512,20.325205733136436,8.130083781916921,2019-06-18,0
BGTG.JK,2016-05-12 02:00:00,89.91300201416016,9.574472869375397,9.574472869375397,0.0,34.0425522887971,2016-05-12,0
CLEO.JK,2017-05-05 02:00:00,39.0,84.61538461538461,93.84614993364383,113.3333255083133,533.3333333333333,2017-05-05,0
BELI.JK,2022-11-08 02:00:00,450.0,4.888888888888889,6.222222222222222,4.888888888888889,3.5555555555555554,2022-11-08,0
PKPK.JK,2007-07-11 02:00:00,680.0,111.76470588235294,19.11764705882353,17.647058823529413,2.941176470588235,2007-07-11,0
ZINC.JK,2017-10-16 02:00:00,47.599998474121094,200.42017769758007,526.0504402369152,568.0672483065067,610.0840563760984,2017-10-16,0
TOTL.JK,2006-07-25 02:00:00,298.3870849609375,0.0,-2.702702149864158,35.13513817574713,170.27027635149426,2006-07-25,0
BBHI.JK,2015-08-12 02:00:00,26.838417053222656,-3.1007756345293105,-6.976745177690949,-18.604653807175865,-27.131779695346335,2015-08-12,0
BSBK.JK,2022-11-08 02:00:00,135.0,86.66666666666667,91.11111111111111,-41.48148148148148,-62.96296296296296,2022-11-08,0
AXIO.JK,2022-07-20 02:00:00,189.0,25.925925925925924,50.264550264550266,34.39153439153439,-31.216931216931215,2022-07-20,0
CASS.JK,2011-12-05 02:00:00,395.0,11.39240506329114,1.2658227848101267,5.063291139240507,102.53164556962024,2011-12-05,0
MFMI.JK,2010-12-29 02:00:00,340.0,4.411764705882353,-7.352941176470589,-26.47058823529412,-32.35294117647059,2010-12-29,0
PJAA.JK,2004-07-02 02:00:00,512.5,0.0,-4.878048780487805,-12.195121951219512,16.097560975609756,2004-07-02,0
KLIN.JK,2022-08-09 02:00:00,90.0,-18.88888888888889,-37.77777777777778,-48.888888888888886,-48.888888888888886,2022-08-09,0
ASLC.JK,2022-01-25 02:00:00,320.0,-5.0,-18.75,-22.5,-66.875,2022-01-25,0
MSKY.JK,2012-07-09 02:00:00,1540.0,1.948051948051948,11.03896103896104,39.61038961038961,46.103896103896105,2012-07-09,0
ADHI.JK,2004-03-18 02:00:00,143.72650146484375,-2.7027070067075334,121.62161358747927,51.35134819508114,478.37834394633967,2004-03-18,0
DFAM.JK,2018-04-27 02:00:00,195.0,155.3846153846154,330.7692307692308,441.02564102564105,312.8205128205128,2018-04-27,0
VIVA.JK,2011-11-21 02:00:00,450.0,8.88888888888889,13.333333333333334,20.0,37.77777777777778,2011-11-21,0
EURO.JK,2022-08-08 02:00:00,70.0,0.0,0.0,98.57142857142858,194.28571428571428,2022-08-08,0
KAYU.JK,2019-07-04 02:00:00,254.0,31.496062992125985,57.48031496062992,-22.04724409448819,-80.31496062992126,2019-07-04,0
COAL.JK,2022-09-07 02:00:00,135.0,248.14814814814815,246.66666666666669,23.703703703703706,-60.0,2022-09-07,0
PTPP.JK,2010-02-09 02:00:00,551.2757568359375,5.172417229123409,6.896556305497878,20.689657844873764,-1.7241390763744695,2010-02-09,0
PGUN.JK,2020-07-07 02:00:00,155.0,170.96774193548387,140.0,63.87096774193548,65.16129032258064,2020-07-07,0
IBFN.JK,2014-12-22 02:00:00,1422.197509765625,6.206894006356045,19.655165783997138,8.620683735711731,-34.4827606925009,2014-12-22,0
GOTO.JK,2022-04-11 02:00:00,382.0,-1.0471204188481675,-41.8848167539267,-11.518324607329843,-74.08376963350786,2022-04-11,0
HATM.JK,2022-07-26 02:00:00,163.0,19.631901840490798,176.07361963190183,122.08588957055215,31.28834355828221,2022-07-26,0
PEHA.JK,2018-12-26 02:00:00,1800.0,95.0,40.55555555555556,31.666666666666664,-41.11111111111111,2018-12-26,0
LUCK.JK,2018-11-28 02:00:00,428.0,67.05607476635514,65.88785046728972,46.02803738317757,19.158878504672895,2018-11-28,0
LUCY.JK,2021-05-05 02:00:00,108.24518585205078,-25.45454712049616,-46.36363713253669,-67.27272714457722,-4.54545358432914,2021-05-05,0
MGRO.JK,2018-07-12 02:00:00,338.0,21.893491124260358,15.384615384615385,27.218934911242602,144.0828402366864,2018-07-12,0
DAYA.JK,2016-06-28 02:00:00,180.09124755859375,0.0,-1.587304680549648,-1.587304680549648,1.058203120366432,2016-06-28,0
BDKR.JK,2023-03-03 02:00:00,230.0,9.565217391304348,12.173913043478262,19.130434782608695,126.08695652173914,2023-03-03,0
VTNY.JK,2022-12-15 02:00:00,396.0,3.0303030303030303,7.07070707070707,7.575757575757576,-29.797979797979796,2022-12-15,0
INOV.JK,2019-07-10 02:00:00,374.0,12.834224598930483,0.53475935828877,1.6042780748663104,-33.155080213903744,2019-07-10,0
DEWI.JK,2022-07-18 02:00:00,135.0,10.37037037037037,37.03703703703704,104.44444444444446,-49.629629629629626,2022-07-18,0
UNIQ.JK,2021-03-08 02:00:00,159.0,0.0,-22.0125786163522,-37.10691823899371,-49.056603773584904,2021-03-08,0
DGIK.JK,2007-12-19 02:00:00,205.0,-2.4390243902439024,0.0,-31.70731707317073,-75.60975609756098,2007-12-19,0
PYFA.JK,2001-10-16 02:00:00,200.0,57.49999999999999,47.5,75.0,35.0,2001-10-16,0
LAND.JK,2018-08-23 02:00:00,585.0,97.43589743589743,146.15384615384613,64.1025641025641,195.72649572649573,2018-08-23,0
WAPO.JK,2001-06-22 02:00:00,505.0,38.613861386138616,33.663366336633665,-53.46534653465347,-91.0891089108911,2001-06-22,0
WINS.JK,2010-11-29 02:00:00,347.0953674316406,-8.45070360617784,-9.859155672586594,-8.45070360617784,2.816904132817508,2010-11-29,0
SLIS.JK,2019-10-07 02:00:00,194.42308044433594,223.07692428434453,1089.7435124686158,2038.461435830714,2433.3333647262916,2019-10-07,0
PNBS.JK,2014-01-15 02:00:00,97.0,-7.216494845360824,4.123711340206185,34.02061855670103,90.72164948453609,2014-01-15,0
WMPP.JK,2021-12-06 02:00:00,159.0,-5.031446540880504,-4.40251572327044,-22.0125786163522,-27.67295597484277,2021-12-06,0
WIKA.JK,2007-10-29 02:00:00,518.6011352539062,7.142851258261825,-3.57143151372623,-12.500004413446488,-69.64285861400597,2007-10-29,0
RMKO.JK,2023-07-31 02:00:00,560.0,-8.928571428571429,-33.214285714285715,-53.214285714285715,-64.28571428571429,2023-07-31,0
IMPC.JK,2014-12-17 02:00:00,51.818180084228516,-9.210527962484793,1.7543880313534665,22.368419793393983,58.77193647591897,2014-12-17,0
FLMC.JK,2021-07-08 02:00:00,220.0,22.727272727272727,87.27272727272727,49.09090909090909,-64.54545454545455,2021-07-08,0
ASHA.JK,2022-05-27 02:00:00,135.0,181.4814814814815,28.14814814814815,64.44444444444444,-28.888888888888886,2022-05-27,0
MKNT.JK,2015-10-26 02:00:00,68.0,47.05882352941176,43.82353389964384,52.94117647058824,37.647056579589844,2015-10-26,0
FAPA.JK,2021-01-04 02:00:00,2300.0,10.434782608695652,6.086956521739131,12.173913043478262,39.130434782608695,2021-01-04,0
MCOR.JK,2007-07-03 02:00:00,124.79500579833984,-8.888893779722128,-12.888892312472155,-18.66667204658323,-33.33333333333333,2007-07-03,0
POLA.JK,2018-11-16 02:00:00,228.0,141.2280701754386,667.5438596491227,592.9824561403509,382.4561403508772,2018-11-16,0
POLI.JK,2019-01-10 02:00:00,2450.0,-42.04081632653061,-45.91836734693878,-52.04081632653062,-42.44897959183673,2019-01-10,0
BBTN.JK,2009-12-17 02:00:00,717.3839721679688,0.0,9.523807092947287,28.571421278841864,92.85714468028954,2009-12-17,0
PPGL.JK,2020-07-20 02:00:00,121.0,49.586776859504134,63.63636363636363,179.3388429752066,-37.1900826446281,2020-07-20,0
ELSA.JK,2008-02-06 02:00:00,515.0,-10.679611650485436,-20.388349514563107,-37.86407766990291,-77.66990291262135,2008-02-06,0
BREN.JK,2023-10-09 02:00:00,975.0,182.05128205128204,351.28205128205127,592.3076923076924,1053.8461538461538,2023-10-09,0
IFII.JK,2019-12-10 02:00:00,178.0,52.80898876404494,31.46067415730337,-14.04494382022472,-13.48314606741573,2019-12-10,0
GDST.JK,2009-12-23 02:00:00,131.0,-10.687022900763358,-32.82442748091603,-19.84732824427481,17.557251908396946,2009-12-23,0
PRAY.JK,2022-11-08 02:00:00,890.0,-14.04494382022472,-13.48314606741573,-14.606741573033707,-23.595505617977526,2022-11-08,0
AVIA.JK,2021-12-08 02:00:00,865.0,2.8901734104046244,5.780346820809249,-17.91907514450867,-15.606936416184972,2021-12-08,0
ZYRX.JK,2021-03-30 02:00:00,312.0,74.67948717948718,74.67948717948718,89.1025641025641,92.3076923076923,2021-03-30,0
CSRA.JK,2020-01-09 02:00:00,212.0,61.32075471698113,220.7547169811321,50.943396226415096,83.9622641509434,2020-01-09,0
PSGO.JK,2019-11-25 02:00:00,178.0,8.426966292134832,6.179775280898876,-29.775280898876407,-42.13483146067416,2019-11-25,0
CARE.JK,2020-03-13 02:00:00,139.0,-0.7194244604316548,131.65467625899282,118.70503597122301,147.4820143884892,2020-03-13,0
PTPW.JK,2020-02-07 02:00:00,975.0,-9.230769230769232,-14.358974358974358,-19.48717948717949,30.76923076923077,2020-02-07,0
TBIG.JK,2010-10-26 02:00:00,480.0,25.0,16.666666666666664,4.166666666666666,-17.5,2010-10-26,0
APLN.JK,2010-11-11 02:00:00,410.0,-1.2195121951219512,0.0,-15.853658536585366,-18.29268292682927,2010-11-11,0
KOTA.JK,2019-07-09 02:00:00,340.0,30.0,17.647058823529413,75.0,88.23529411764706,2019-07-09,0
CMRY.JK,2021-12-06 02:00:00,3410.0,2.346041055718475,-2.0527859237536656,-0.8797653958944283,34.89736070381232,2021-12-06,0
ARCI.JK,2021-06-28 02:00:00,755.0,-2.6490066225165565,-14.56953642384106,-22.516556291390728,-54.70198675496689,2021-06-28,0
MTEL.JK,2021-11-22 02:00:00,765.0,-0.6535947712418301,1.3071895424836601,-0.6535947712418301,-7.8431372549019605,2021-11-22,0
GMFI.JK,2017-10-10 02:00:00,364.0,-0.5494505494505495,8.791208791208792,-7.6923076923076925,-28.57142857142857,2017-10-10,0
WINE.JK,2023-01-10 02:00:00,174.0,62.06896551724138,111.49425287356323,253.44827586206895,125.28735632183907,2023-01-10,0
HRME.JK,2019-04-12 02:00:00,178.0,110.1123595505618,55.0561797752809,200.561797752809,95.50561797752809,2019-04-12,0
WOMF.JK,2004-12-13 02:00:00,584.61376953125,3.333332637316471,-2.666670285954352,14.666665692243058,-30.666671747589763,2004-12-13,0
YULE.JK,2004-12-10 02:00:00,255.6302490234375,9.615385533705517,-15.384614466294483,-51.92307531601534,-71.15384638342638,2004-12-10,0
ZATA.JK,2022-11-10 02:00:00,135.0,95.55555555555556,-2.9629629629629632,-34.81481481481482,-62.96296296296296,2022-11-10,0
BPTR.JK,2018-07-09 02:00:00,103.83704376220703,-19.41176310672735,-36.47058745732682,-42.941176384147425,-39.99999926525311,2018-07-09,0
ATIC.JK,2015-07-08 02:00:00,725.0,-28.27586206896552,-19.310344827586206,-2.0689655172413794,-21.379310344827587,2015-07-08,0
CYBR.JK,2023-08-08 02:00:00,135.0,70.37037037037037,22.962962962962962,41.48148148148148,190.37037037037038,2023-08-08,0
RGAS.JK,2023-11-08 02:00:00,125.0,-16.8,-19.2,-7.199999999999999,-24.8,2023-11-08,0
NATO.JK,2019-01-18 02:00:00,175.0,143.42857142857144,188.57142857142856,297.14285714285717,542.8571428571429,2019-01-18,0
MBMA.JK,2023-04-18 02:00:00,885.0,-6.779661016949152,-13.559322033898304,-14.689265536723164,-38.983050847457626,2023-04-18,0
MDKA.JK,2015-06-19 02:00:00,424.84454345703125,-11.674012481300245,-11.894279171796095,-10.572693395289207,-15.418503120325061,2015-06-19,0
DOID.JK,2001-06-15 02:00:00,73.86397552490234,0.0,-6.666674241251277,-10.0000010328979,-33.33333505482984,2001-06-15,0
MTLA.JK,2011-06-20 02:00:00,237.62376403808594,0.0,0.0,0.0,45.83333841694722,2011-06-20,0
NICL.JK,2021-07-09 02:00:00,135.0,119.25925925925927,17.037037037037038,-43.7037037037037,-37.03703703703704,2021-07-09,0
NCKL.JK,2023-04-12 02:00:00,1305.0,10.727969348659004,-19.54022988505747,-30.65134099616858,-29.50191570881226,2023-04-12,0
IRSX.JK,2023-02-07 02:00:00,103.0,-7.766990291262135,-12.62135922330097,58.252427184466015,-51.45631067961165,2023-02-07,0
SDRA.JK,2006-12-15 02:00:00,111.55841064453125,41.379317891226094,44.13793452469207,13.103446106272495,3.448274211294291,2006-12-15,0
TAXI.JK,2012-11-02 02:00:00,590.0,8.47457627118644,44.06779661016949,45.76271186440678,138.98305084745763,2012-11-02,0
GOLD.JK,2010-07-07 02:00:00,251.81390380859375,-28.846153846153843,-18.269227739455836,-14.423073893301991,-23.076923076923077,2010-07-07,0
IKPM.JK,2023-11-08 02:00:00,181.0,-5.524861878453039,6.077348066298343,31.491712707182316,32.59668508287293,2023-11-08,0
UDNG.JK,2023-10-31 02:00:00,110.0,-14.545454545454545,3.6363636363636362,-19.090909090909093,-50.0,2023-10-31,0
MTPS.JK,2019-04-10 02:00:00,480.0,133.33333333333331,30.208333333333332,132.29166666666669,-18.333333333333332,2019-04-10,0
INDO.JK,2020-01-13 02:00:00,187.0,4.81283422459893,-23.52941176470588,-68.98395721925134,-30.481283422459892,2020-01-13,0
MLPT.JK,2013-07-08 02:00:00,720.0,-4.166666666666666,-12.5,1.3888888888888888,39.58333333333333,2013-07-08,0
MIKA.JK,2015-03-24 02:00:00,2120.0,4.952830188679245,20.754716981132077,16.27358490566038,12.264150943396226,2015-03-24,0
MNCN.JK,2007-06-22 02:00:00,940.0,3.1914893617021276,6.382978723404255,-9.574468085106384,-46.808510638297875,2007-06-22,0
MTMH.JK,2022-04-20 02:00:00,1600.0,-1.25,6.5625,60.62499999999999,-5.3125,2022-04-20,0
PORT.JK,2017-03-16 02:00:00,575.0,-19.304347826086957,-6.086956521739131,-15.478260869565217,10.434782608695652,2017-03-16,0
SRAJ.JK,2011-04-11 02:00:00,157.86070251464844,54.99999565030754,97.49999009236717,100.0,189.9999893674184,2011-04-11,0
SUPR.JK,2011-10-11 02:00:00,3492.811767578125,-2.0547920789047986,0.0,15.75342690767597,29.48782855301943,2011-10-11,0
SURE.JK,2018-10-05 02:00:00,262.0,199.61832061068702,476.3358778625954,865.6488549618321,1067.9389312977098,2018-10-05,0
WTON.JK,2014-04-08 02:00:00,760.0,-1.3157894736842104,-1.9736842105263157,5.263157894736842,64.47368421052632,2014-04-08,0
DEWA.JK,2007-09-26 02:00:00,565.0,7.964601769911504,18.58407079646018,23.893805309734514,-63.716814159292035,2007-09-26,0
DPUM.JK,2015-12-08 02:00:00,825.0,-12.727272727272727,9.090909090909092,49.696969696969695,-23.636363636363637,2015-12-08,0
DYAN.JK,2013-03-25 02:00:00,385.0,0.0,-1.2987012987012987,-9.090909090909092,-36.62337662337662,2013-03-25,0
IBST.JK,2012-08-31 02:00:00,1397.814208984375,193.33332401819456,266.6666724886284,233.33334497725681,159.99999650682295,2012-08-31,0
KINO.JK,2015-12-11 02:00:00,3850.0,-1.1688311688311688,-1.2987012987012987,-2.857142857142857,-27.27272727272727,2015-12-11,0
SRIL.JK,2013-06-17 02:00:00,250.0,-6.0,-14.000000000000002,2.0,-22.0,2013-06-17,0
KEEN.JK,2019-09-02 02:00:00,590.0,17.796610169491526,3.389830508474576,0.847457627118644,-46.779661016949156,2019-09-02,0
GIAA.JK,2011-02-11 02:00:00,563.8709106445312,-8.064514208589504,-11.290322056888048,-12.903225981037316,0.0,2011-02-11,0
IPOL.JK,2010-07-09 02:00:00,235.0,-12.76595744680851,-20.0,-4.25531914893617,-6.382978723404255,2010-07-09,0
MBSS.JK,2011-04-06 02:00:00,1780.0,-1.6853932584269662,-7.303370786516854,-8.426966292134832,-19.101123595505616,2011-04-06,0
LFLO.JK,2021-04-07 02:00:00,110.0,60.0,-1.8181818181818181,-26.36363636363636,-5.454545454545454,2021-04-07,0
URBN.JK,2018-12-10 02:00:00,1800.0,-6.111111111111111,6.111111111111111,0.5555555555555556,26.111111111111114,2018-12-10,0
UVCR.JK,2021-07-27 02:00:00,110.0,60.0,330.90909090909093,427.27272727272725,34.54545454545455,2021-07-27,0
VAST.JK,2023-02-08 02:00:00,101.0,3.9603960396039604,8.91089108910891,-14.85148514851485,-36.633663366336634,2023-02-08,0
VICI.JK,2020-12-17 02:00:00,135.0,181.4814814814815,157.77777777777777,159.25925925925927,285.18518518518516,2020-12-17,0
VICO.JK,2013-07-08 02:00:00,197.70913696289062,2.3809479707828918,-10.4761911377159,-29.523813492962063,-31.4285734131477,2013-07-08,0
VRNA.JK,2008-06-25 02:00:00,76.7631607055664,-18.072288617771843,-26.506025293840352,-36.144572266106216,-24.096379854258327,2008-06-25,0
WGSH.JK,2021-12-06 02:00:00,154.0,29.87012987012987,4.545454545454546,19.480519480519483,-3.896103896103896,2021-12-06,0
WIFI.JK,2020-12-30 02:00:00,660.0,21.21212121212121,-3.787878787878788,6.0606060606060606,-17.424242424242426,2020-12-30,0
ECII.JK,2013-07-03 02:00:00,3800.0,-1.9736842105263157,0.6578947368421052,-9.210526315789473,-50.0,2013-07-03,0
WOWS.JK,2019-11-08 02:00:00,460.0,-5.6521739130434785,-45.21739130434783,-76.73913043478261,-86.08695652173914,2019-11-08,0
YELO.JK,2018-10-29 02:00:00,228.6666259765625,-22.142853520403452,-25.0,-32.4999986654118,-78.57142809478994,2018-10-29,0
WSKT.JK,2012-12-19 02:00:00,433.7658996582031,-1.1235966913755595,4.494379730007251,43.820221715181916,-4.494379730007251,2012-12-19,0
WSBP.JK,2016-09-20 02:00:00,540.0,-1.8518518518518516,3.7037037037037033,0.9259259259259258,-29.259259259259256,2016-09-20,0
AMRT.JK,2009-01-15 02:00:00,39.5,-1.2658227848101267,1.2658227848101267,0.0,89.87341772151899,2009-01-15,0
POLU.JK,2019-06-26 02:00:00,432.0,203.24074074074073,330.55555555555554,409.25925925925924,84.02777777777779,2019-06-26,0
YPAS.JK,2008-03-05 02:00:00,640.0,67.1875,107.8125,75.0,-50.78125,2008-03-05,0
IPCC.JK,2018-07-09 02:00:00,1715.0,-4.956268221574344,-6.41399416909621,-12.536443148688047,-26.82215743440233,2018-07-09,0
GEMA.JK,2002-08-12 02:00:00,34.0,-11.76470588235294,2.941176470588235,-17.647058823529413,-41.17647058823529,2002-08-12,0
HDFA.JK,2011-05-10 02:00:00,204.4995880126953,0.0,-2.173908015058851,-4.347823491643278,28.260878811020824,2011-05-10,0
DSSA.JK,2009-12-10 02:00:00,2250.0,146.66666666666666,148.88888888888889,168.88888888888889,477.77777777777777,2009-12-10,0
MAPA.JK,2018-07-05 02:00:00,315.0,-4.1269841269841265,7.936507936507936,14.285714285714285,82.53968253968253,2018-07-05,0
UCID.JK,2019-12-20 02:00:00,1770.0,9.03954802259887,10.451977401129943,-38.13559322033898,-14.40677966101695,2019-12-20,0
PMMP.JK,2020-12-18 02:00:00,386.0,-18.65284974093264,-24.352331606217618,-25.906735751295333,23.316062176165804,2020-12-18,0
LABA.JK,2021-06-10 02:00:00,168.0,38.095238095238095,69.04761904761905,157.14285714285714,0.0,2021-06-10,0
TRIL.JK,2008-01-28 02:00:00,680.0,36.76470588235294,36.76470588235294,107.35294117647058,-33.82352941176471,2008-01-28,0
BESS.JK,2020-03-09 02:00:00,178.0,6.741573033707865,34.831460674157306,41.57303370786517,32.58426966292135,2020-03-09,0
GTRA.JK,2023-03-30 02:00:00,202.0,32.67326732673268,31.683168316831683,69.3069306930693,-18.81188118811881,2023-03-30,0
TOYS.JK,2020-08-06 02:00:00,436.0,37.61467889908257,23.853211009174313,16.972477064220186,-84.40366972477065,2020-08-06,0
ELIT.JK,2023-01-06 02:00:00,112.0,41.07142857142857,29.464285714285715,92.85714285714286,-18.75,2023-01-06,0
CRSN.JK,2023-07-10 02:00:00,143.0,-25.174825174825177,-18.88111888111888,-30.069930069930066,-27.972027972027973,2023-07-10,0
AEGS.JK,2023-09-11 02:00:00,95.0,-32.631578947368425,-40.0,-17.894736842105264,-50.526315789473685,2023-09-11,0
SICO.JK,2022-04-08 02:00:00,254.0,-23.62204724409449,-42.125984251968504,-45.66929133858268,-44.09448818897638,2022-04-08,0
FORZ.JK,2017-04-28 02:00:00,330.0,19.393939393939394,77.27272727272727,80.3030303030303,131.8181818181818,2017-04-28,0
FOLK.JK,2023-08-07 02:00:00,113.0,-23.893805309734514,-35.39823008849557,-40.707964601769916,-43.36283185840708,2023-08-07,0
WINR.JK,2022-04-25 02:00:00,135.0,67.4074074074074,21.48148148148148,-53.333333333333336,-62.96296296296296,2022-04-25,0
